timestamp,outdoor_temp_c,outdoor_humidity_percent,wind_speed_kmh
2026-01-03 14:00:00,30.43106263727894,65.85786927264303,9.332046247864266
2026-01-03 15:00:00,23.351299900403838,42.33481202033079,10.729868629054959
2026-01-03 16:00:00,22.21401764531071,69.16985717411447,17.063436940424403
2026-01-03 17:00:00,26.14044124737373,43.048699812324,8.177642204812388
2026-01-03 18:00:00,20.113863374621438,47.89698339875973,17.379049021182627
2026-01-03 19:00:00,30.032954711310595,71.05702728149133,16.48561027129702
2026-01-03 20:00:00,19.118259655196564,65.7298094475968,5.132658156628743
2026-01-03 21:00:00,32.803304049007764,76.70728757717978,3.1097808140026473
2026-01-03 22:00:00,29.58367153944986,66.1687090765189,3.6124480220388264
2026-01-03 23:00:00,20.980735223012587,61.25697318345094,2.2915492104247956
2026-01-04 00:00:00,18.082831756854034,35.152112230545086,3.5110873720948543
2026-01-04 01:00:00,30.231921426822513,50.224369168268844,12.92810837466171
2026-01-04 02:00:00,28.602860157714257,44.5861302224949,3.139018375363664
2026-01-04 03:00:00,28.93510752061481,43.419430385849594,7.103610084700181
2026-01-04 04:00:00,29.569055200289185,83.51558051138451,15.518004975511273
2026-01-04 05:00:00,19.110669776011356,51.62037485667182,2.372350971773214
2026-01-04 06:00:00,23.37698592816409,79.06256053474124,15.031495721422973
2026-01-04 07:00:00,19.738035892876944,64.71262442984946,6.509676396374399
2026-01-04 08:00:00,30.946551388133905,73.71462169479067,3.8906372419465
2026-01-04 09:00:00,27.34947190241337,57.645040120785566,13.14779464582641
2026-01-04 10:00:00,22.963470372789736,61.72971365444975,12.063085548478144
2026-01-04 11:00:00,18.953375254290354,57.088473160037516,16.039552216432845
2026-01-04 12:00:00,22.664734825734932,40.738364328892445,13.761136700862172
2026-01-04 13:00:00,22.877749830401207,69.73486633938279,14.855694886157577
2026-01-04 14:00:00,28.944092675070962,45.44247993424707,6.512553161140904
2026-01-04 15:00:00,27.563362070328196,31.33737815372996,4.839032700475565
2026-01-04 16:00:00,31.308191138644897,65.50097627489423,14.009836026253733
2026-01-04 17:00:00,25.08322387742924,39.74108736738769,14.909355828276224
2026-01-04 18:00:00,19.793913689074525,81.72522213941028,17.84808227201077
2026-01-04 19:00:00,28.698671808344926,82.46607173514231,8.601882830582824
2026-01-04 20:00:00,29.411775729253463,80.31754146212467,7.952289372684531
2026-01-04 21:00:00,26.419157963542446,50.358728514049446,14.42260737187195
2026-01-04 22:00:00,29.564507699318415,30.85011390908771,7.4528566440482855
2026-01-04 23:00:00,25.40693394546586,81.0575209423249,16.892117209657037
2026-01-05 00:00:00,25.840992440729913,53.55012815745229,15.734604029488189
2026-01-05 01:00:00,24.413115275378246,83.16601504740183,8.863904438000294
2026-01-05 02:00:00,18.381286901161427,82.9990987399089,14.013937084663958
2026-01-05 03:00:00,19.618371404899566,76.9155200507048,14.072685985354918
2026-01-05 04:00:00,18.471437785301013,46.19468906382721,3.6499819013749217
2026-01-05 05:00:00,27.546156168956706,51.18037507310589,16.440846506873065
2026-01-05 06:00:00,22.7153397161449,76.81251693342713,10.084037959165714
2026-01-05 07:00:00,25.62856036747054,47.430710283595275,15.223319457723866
2026-01-05 08:00:00,31.613497108891394,39.32210106773509,7.120793616489788
2026-01-05 09:00:00,21.739383437233123,60.62406943520926,16.328371655939208
2026-01-05 10:00:00,24.155743845534445,81.48851257884294,8.22722685974661
2026-01-05 11:00:00,29.33326707814573,68.28163881712351,2.1734024236847738
2026-01-05 12:00:00,21.431972482374338,61.35336435491507,16.48611162270822
2026-01-05 13:00:00,19.154698647431896,35.34470715739227,3.460586828578137
2026-01-05 14:00:00,22.34627179370652,63.825397468454334,7.109018201446638
2026-01-05 15:00:00,20.418319308810066,84.45296175573448,17.20099147281288
2026-01-05 16:00:00,31.945464785138597,37.70462083800882,17.209714351000898
2026-01-05 17:00:00,30.121805693466253,58.508130880005524,11.175006209972578
2026-01-05 18:00:00,27.501056347656352,78.25551895603755,12.109395394716788
2026-01-05 19:00:00,31.071908852815767,70.74227397648124,9.175128351653116
2026-01-05 20:00:00,30.055081153486718,68.33586575473973,6.6913723471690325
2026-01-05 21:00:00,20.798550883290538,68.63662461929101,7.258632725918655
2026-01-05 22:00:00,31.388384977349666,49.77201331708653,12.760295297232615
2026-01-05 23:00:00,26.090133628734762,46.14755143454714,14.03799247100288
2026-01-06 00:00:00,30.111602327460936,74.51486355131826,14.665264699613576
2026-01-06 01:00:00,31.4413694988524,74.55623670735494,14.633890284712862
2026-01-06 02:00:00,22.77005212457796,77.68897752190571,3.459297648779046
2026-01-06 03:00:00,19.65077886791515,80.22823039060592,9.910724875241304
2026-01-06 04:00:00,21.419027438129124,58.12383193735158,2.9209401602663085
2026-01-06 05:00:00,24.406616829393844,57.58339620779598,10.792462117179769
2026-01-06 06:00:00,30.270221488837397,73.90623484317263,9.064488021974032
2026-01-06 07:00:00,30.910958748845154,65.74801619277709,16.203266924132798
2026-01-06 08:00:00,18.10428195796786,68.60817824917368,7.614640200833259
2026-01-06 09:00:00,25.661209538663485,73.76859681898556,3.873072262841694
2026-01-06 10:00:00,24.261165047231685,78.95029379996615,4.287866912845374
2026-01-06 11:00:00,21.331617157060954,48.58973362683447,14.184170107479556
2026-01-06 12:00:00,19.797980510005242,50.65706239519692,11.891489013060177
2026-01-06 13:00:00,23.06422757105442,35.169006691247795,3.617962817964644
2026-01-06 14:00:00,32.14364555868779,61.80540775478957,3.345708897839959
2026-01-06 15:00:00,22.848043980311328,31.976825058820815,13.21550610334592
2026-01-06 16:00:00,25.781859326150492,55.60789099728531,3.1642081018270964
2026-01-06 17:00:00,28.545284383427667,59.845454908916714,15.1497609486457
2026-01-06 18:00:00,23.45444403568941,45.75976886705564,13.29987563450394
2026-01-06 19:00:00,32.57673124081441,62.49582933129559,3.3015804902703962
2026-01-06 20:00:00,32.43670942413167,31.67751374664772,3.3574034253630707
2026-01-06 21:00:00,21.776734437380462,32.054150381206796,17.786233256018807
2026-01-06 22:00:00,25.45872758838578,75.2430308362812,7.988332732097925
2026-01-06 23:00:00,22.513174647251546,49.81048527761946,7.930274353070255
2026-01-07 00:00:00,22.272607415662016,36.98832819585366,15.004793076120041
2026-01-07 01:00:00,18.553304210317993,58.72337930301424,17.155977238141737
2026-01-07 02:00:00,27.143465009698453,72.3496454204236,17.776017021165934
2026-01-07 03:00:00,25.54018534843292,41.870156512326375,14.054050964143066
2026-01-07 04:00:00,18.77218126874984,64.25897617004502,8.020153368494652
2026-01-07 05:00:00,22.179696963549173,34.69411057465724,3.3360114671787002
